,EC-NUMBER,PRODUCTS
22583,EC-3.1.6.7,Cerebrosides
22584,EC-3.1.6.7,PROTON
22585,EC-3.1.6.7,SULFATE
22586,EC-3.1.6.8,PROTON
22587,EC-3.1.6.8,CPD-36
22588,EC-3.1.6.8,SULFATE
22589,EC-3.1.6.9,CPD-7867
22590,EC-3.1.6.9,SULFATE
22591,EC-3.1.6.9,PROTON
22592,EC-3.1.6.M2,Alcohols
22593,EC-3.1.6.M2,SULFATE
22594,EC-3.1.6.M2,PROTON
22595,EC-3.1.6.M3,CPD-14030
22596,EC-3.1.6.M3,PPI
22597,EC-3.1.7,CPD-14027
22598,EC-3.1.7,PPI
22599,EC-3.1.7.1,CPD-13929
22600,EC-3.1.7.1,PPI
22601,EC-3.1.7.10,GERANIOL
22602,EC-3.1.7.10,PPI
22603,EC-3.1.7.11,GERANIOL
22604,EC-3.1.7.11,PPI
22605,EC-3.1.7.12,PROTON
22606,EC-3.1.7.12,GTP
22607,EC-3.1.7.12,PPI
22608,EC-3.1.7.2,PROTON
22609,EC-3.1.7.2,PPI
22610,EC-3.1.7.2,GDP
22611,EC-3.1.7.3,CPD-9087
22612,EC-3.1.7.3,PPI
22613,EC-3.1.7.5,2-TRANS6-TRANS-FARNESOL
22614,EC-3.1.7.5,PPI
22615,EC-3.1.7.6,CPD-10117
22616,EC-3.1.7.6,PPI
22617,EC-3.1.7.8,CPD-15047
22618,EC-3.1.7.8,PPI
22619,EC-3.1.7.9,CPD-13850
22620,EC-3.1.7.9,PPI
22621,EC-3.1.8.1,P-NITROPHENOL
22622,EC-3.1.8.1,CPD-8974
22623,EC-3.1.8.1,PROTON
22624,EC-3.1.8.1,PROTON
22625,EC-3.1.8.1,DIETHYLTHIOPHOSPHATE
22626,EC-3.1.8.1,CPD-259
22627,EC-3.1.8.1,DIETHYLPHOSPHATE
22628,EC-3.1.8.1,P-NITROPHENOL
22629,EC-3.1.8.1,PROTON
22630,EC-3.1.8.1,PROTON
22631,EC-3.1.8.1,DIETHYLTHIOPHOSPHATE
22632,EC-3.1.8.1,P-NITROPHENOL
22633,EC-3.1.8.2,GLUCOSAMINE
22634,EC-3.1.8.2,SULFATE
22635,EC-3.10.1.1,SULFATE
22636,EC-3.10.1.1,CPD-303
22637,EC-3.10.1.2,PROTON
22638,EC-3.10.1.2,Pi
22639,EC-3.10.1.2,ACETALD
22640,EC-3.11.1.1,PROTON
22641,EC-3.11.1.1,Pi
22642,EC-3.11.1.1,ACET
22643,EC-3.11.1.2,PROTON
22644,EC-3.11.1.2,PYRUVATE
22645,EC-3.11.1.2,Pi
22646,EC-3.11.1.3,PROTON
22647,EC-3.11.1.3,SULFATE
22648,EC-3.11.1.3,S2O3
22649,EC-3.12.1.1,CPD-20205
22650,EC-3.12.1.1,THIOGLYCOLATE
22651,EC-3.12.1.1,PROTON
22652,EC-3.12.1.1,Acceptor
22653,EC-3.12.1.M1,DHB-thiazolinyl-PCP
22654,EC-3.12.1.M1,WATER
22655,EC-3.13.1,SO3
22656,EC-3.13.1,ACETALD
22657,EC-3.13.1,PROTON
22658,EC-3.13.1,SUC
22659,EC-3.13.1,HS
22660,EC-3.13.1,PROTON
22661,EC-3.13.1,CPD-69
22662,EC-3.13.1,HS
22663,EC-3.13.1,CPD8J2-3
22664,EC-3.13.1,FORMATE
22665,EC-3.13.1,PROTON
22666,EC-3.13.1,PROTON
22667,EC-3.13.1,CPD1G-2
22668,EC-3.13.1,FORMATE
22669,EC-3.13.1,PROTON
22670,EC-3.13.1,L-ALPHA-ALANINE
22671,EC-3.13.1,SO3
22672,EC-3.13.1,CPD-7673
22673,EC-3.13.1,3-HYDROXY-PROPIONATE
22674,EC-3.13.1,DIETHYLPHOSPHATE
22675,EC-3.13.1,HS
22676,EC-3.13.1,PROTON
22677,EC-3.13.1,SO3
22678,EC-3.13.1,PYRUVATE
22679,EC-3.13.1.1,PROTON
22680,EC-3.13.1.1,SO3
22681,EC-3.13.1.1,CPD-946
22682,EC-3.13.1.3,PROPIONYL-COA
22683,EC-3.13.1.3,SO3
22684,EC-3.13.1.3,PROTON
22685,EC-3.13.1.4,CARBON-DIOXIDE
22686,EC-3.13.1.4,HS
22687,EC-3.13.1.5,CysO-Sulfur-carrier-proteins
22688,EC-3.13.1.5,CYS
22689,EC-3.13.1.5,PROTON
22690,EC-3.13.1.6,CARBON-DIOXIDE
22691,EC-3.13.1.6,HS
22692,EC-3.13.1.7,ADENOSINE
22693,EC-3.13.1.7,MET
22694,EC-3.13.1.7,PROTON
22695,EC-3.13.1.8,URACIL
22696,EC-3.13.1.8,HS
22697,EC-3.13.1.M4,D-Glucopyranuronate
22698,EC-3.13.1.M4,PROTON
22699,EC-3.13.1.M4,UDP
22700,EC-3.2.1,CELLOBIOSE
22701,EC-3.2.1,Linear-Malto-Oligosaccharides
22702,EC-3.2.1,CPD-8097
22703,EC-3.2.1,Glucopyranose
22704,EC-3.2.1,CPD-520
22705,EC-3.2.1,CPD-12733
22706,EC-3.2.1,PROTON
22707,EC-3.2.1,CPD-21406
22708,EC-3.2.1,CPD-21407
22709,EC-3.2.1,CPD-18641
22710,EC-3.2.1,GLC
22711,EC-3.2.1,CPD-11685
22712,EC-3.2.1,Glucopyranose
22713,EC-3.2.1,PROTON
22714,EC-3.2.1,GALACTOSE
22715,EC-3.2.1,Fructofuranose
22716,EC-3.2.1,CPD-165
22717,EC-3.2.1,D-galactopyranose
22718,EC-3.2.1,GLC-6-P
22719,EC-3.2.1,BETA-D-FRUCTOSE
22720,EC-3.2.1,CPD1F-766
22721,EC-3.2.1,Glucopyranose
22722,EC-3.2.1,PROTON
22723,EC-3.2.1,CPD-17697
22724,EC-3.2.1,CPD-18735
22725,EC-3.2.1,DAIDZEIN
22726,EC-3.2.1,Glucopyranose
22727,EC-3.2.1,Glucopyranose
22728,EC-3.2.1,CPD-13165
22729,EC-3.2.1,GDP
22730,EC-3.2.1,PROTON
22731,EC-3.2.1,CPD-18640
22732,EC-3.2.1,GLC
22733,EC-3.2.1,N-acetyl-D-glucosamine
22734,EC-3.2.1,GLUCOSAMINE
22735,EC-3.2.1,Long-linear-glucans
22736,EC-3.2.1,Fructofuranose
22737,EC-3.2.1,SUCROSE
22738,EC-3.2.1,GLUCOSAMINE
22739,EC-3.2.1,D-GLUCOSAMINE-6-P
22740,EC-3.2.1,Maltodextrins
22741,EC-3.2.1,MALTOSE
22742,EC-3.2.1,Glucopyranose
22743,EC-3.2.1,CPD-21405
22744,EC-3.2.1,D-Galactopyranuronate
22745,EC-3.2.1,Xyloglucan-tetraose
22746,EC-3.2.1,CPD-13445
22747,EC-3.2.1,CPD-13458
22748,EC-3.2.1,CPD-8959
22749,EC-3.2.1,Glucopyranose
22750,EC-3.2.1,Linear-Malto-Oligosaccharides
22751,EC-3.2.1,CPD-9711
22752,EC-3.2.1,Glucopyranose
22753,EC-3.2.1,GALACTOSE
22754,EC-3.2.1,D-ARABINOSE
22755,EC-3.2.1,CPD-14427
22756,EC-3.2.1,Glucopyranose
22757,EC-3.2.1,LUTEOLIN-7-O-BETA-D-GLUCURONIDE
22758,EC-3.2.1,CPD-12521
22759,EC-3.2.1,CPD-8962
22760,EC-3.2.1,Glucopyranose
22761,EC-3.2.1,MALTOSE
22762,EC-3.2.1,Glucopyranose
22763,EC-3.2.1,CPD-13122
22764,EC-3.2.1,Rha3S
22765,EC-3.2.1,CPD-7035
22766,EC-3.2.1,Glucopyranose
22767,EC-3.2.1,CPD-520
22768,EC-3.2.1,Glucopyranose
22769,EC-3.2.1,CPD-648
22770,EC-3.2.1,Glucopyranose
22771,EC-3.2.1,CPD1F-766
22772,EC-3.2.1,Glucopyranose
22773,EC-3.2.1,PROTON
22774,EC-3.2.1,CPD-13205
22775,EC-3.2.1,2-HYDROXY-2-METHYLPROPANENITRILE
22776,EC-3.2.1,Gentiobiose
22777,EC-3.2.1,CPD-13122
22778,EC-3.2.1,N-acetyl-D-galactosamine
22779,EC-3.2.1,OLEANDOMYCIN
22780,EC-3.2.1,Glucopyranose
22781,EC-3.2.1,CPD-18639
22782,EC-3.2.1,XYLOSE
22783,EC-3.2.1,CPD-13122
22784,EC-3.2.1,CPD-12565
22785,EC-3.2.1,Fructofuranose
22786,EC-3.2.1,NEOKESTOSE
22787,EC-3.2.1,CPD-520
22788,EC-3.2.1,Glucopyranose
22789,EC-3.2.1,CPD-17697
22790,EC-3.2.1,GALACTOSE
22791,EC-3.2.1,ALPHA-D-GALACTOSE
22792,EC-3.2.1,SUCROSE
22793,EC-3.2.1,CPD-14813
22794,EC-3.2.1,Glucopyranose
22795,EC-3.2.1,CPD-16880
22796,EC-3.2.1,UDP
22797,EC-3.2.1,PROTON
22798,EC-3.2.1,BETA-D-FRUCTOSE
22799,EC-3.2.1,3-DEHYDRO-ALPHA-GLUCOSE
22800,EC-3.2.1.1,MALTOSE
22801,EC-3.2.1.1,Glucose
22802,EC-3.2.1.1,1-4-alpha-D-Glucan
22803,EC-3.2.1.1,Large-branched-glucans
22804,EC-3.2.1.10,CPD-13746
22805,EC-3.2.1.100,16-alpha-D-Mannosyloligosaccharides
22806,EC-3.2.1.101,CPD-19701
22807,EC-3.2.1.101,Alcohols
22808,EC-3.2.1.102,CPD-19700
22809,EC-3.2.1.102,Alcohols
22810,EC-3.2.1.103,ERGOSTEROL
22811,EC-3.2.1.103,Glucopyranose
22812,EC-3.2.1.104,CHOLESTEROL
22813,EC-3.2.1.104,Glucopyranose
22814,EC-3.2.1.105,Glc2Man9GlcNAc2-proteins
22815,EC-3.2.1.105,GLC
22816,EC-3.2.1.106,PROCOLLAGEN-5-GALACTOSYLOXY-L-LYSINE
22817,EC-3.2.1.106,Glucopyranose
22818,EC-3.2.1.107,GALACTOSE
22819,EC-3.2.1.107,Glucopyranose
22820,EC-3.2.1.108,Oligomers-Of-Galactosamines
22821,EC-3.2.1.109,Dextran-Fragments
22822,EC-3.2.1.11,N-acetyl-a-D-glucosaminyl-glycoproteins
22823,EC-3.2.1.11,L-Fucopyranoses
22824,EC-3.2.1.111,CPD-19842
22825,EC-3.2.1.111,Alcohols
22826,EC-3.2.1.112,Mannosyl5-N-Glycans
22827,EC-3.2.1.112,CPD-12601
22828,EC-3.2.1.113,Mannosyl5-N-Glycans
22829,EC-3.2.1.113,CPD-12601
22830,EC-3.2.1.113,Man6-GlcNAc2-protein-A12B2
22831,EC-3.2.1.113,CPD-12601
22832,EC-3.2.1.113,Man6GlcNAc2-protein-A12B1
22833,EC-3.2.1.113,CPD-12601
22834,EC-3.2.1.113,Man8GlcNAc2-protein-A123B23
22835,EC-3.2.1.113,CPD-12601
22836,EC-3.2.1.113,Man7GlcNAc2-protein-A123B2
22837,EC-3.2.1.113,CPD-12601
22838,EC-3.2.1.113,Man7GlcNAc2-protein-A12B12
22839,EC-3.2.1.113,CPD-12601
22840,EC-3.2.1.113,Man6GlcNAc2-protein-A123
22841,EC-3.2.1.113,CPD-12601
22842,EC-3.2.1.113,Mannosyl5-N-Glycans
22843,EC-3.2.1.113,CPD-12601
22844,EC-3.2.1.114,Man3-GlcNAc3-Xyl-Proteins
22845,EC-3.2.1.114,CPD-13559
22846,EC-3.2.1.115,1-4-alpha-D-Glucan
22847,EC-3.2.1.115,MALTOTRIOSE
22848,EC-3.2.1.116,CPD-553
22849,EC-3.2.1.116,Glucopyranose
22850,EC-3.2.1.117,CPD-12702
22851,EC-3.2.1.117,Glucopyranose
22852,EC-3.2.1.118,CPD-12702
22853,EC-3.2.1.118,Gentiobiose
22854,EC-3.2.1.119,VICIANOSE
22855,EC-3.2.1.119,CPD-12702
22856,EC-3.2.1.120,D-Mannopyranuronate
22857,EC-3.2.1.121,Glucopyranose
22858,EC-3.2.1.121,D-glucopyranose-6-phosphate
22859,EC-3.2.1.122,CPD-8556
22860,EC-3.2.1.122,Ceramides
22861,EC-3.2.1.123,Tetrasaccharides-with-repeating-units
22862,EC-3.2.1.124,VOMILENINE
22863,EC-3.2.1.124,Glucopyranose
22864,EC-3.2.1.125,CONIFERYL-ALCOHOL
22865,EC-3.2.1.125,Glucopyranose
22866,EC-3.2.1.126,Immunoglobulin-G-Glycopeptides-fragments
22867,EC-3.2.1.126,CPD-10329
22868,EC-3.2.1.127,CPD-14483
22869,EC-3.2.1.127,12-BETA-D-GLUCURONOSYL-D-GLUCURONATE
22870,EC-3.2.1.128,N-ACETYLNEURAMINATE-GLYCOSIDES
22871,EC-3.2.1.128,N-ACETYLNEURAMINATE
22872,EC-3.2.1.129,Man8-GlcNAc2-protein-A123B12
22873,EC-3.2.1.129,CPD-13557
22874,EC-3.2.1.130,CPD-13789
22875,EC-3.2.1.130,1-4-beta-Xylan
22876,EC-3.2.1.131,Chitosan-fragments
22877,EC-3.2.1.132,ALPHA-MALTOSE
22878,EC-3.2.1.133,INULOBIOSE
22879,EC-3.2.1.134,CPD-13556
22880,EC-3.2.1.135,Glucuronoarabinoxylan-Oligosaccharides
22881,EC-3.2.1.136,Glucuronoxylan-Oligosaccharides
22882,EC-3.2.1.137,D-Glucopyranuronate
22883,EC-3.2.1.137,Alcohols
22884,EC-3.2.1.139,D-Glucopyranuronate
22885,EC-3.2.1.139,P-NITROPHENOL
22886,EC-3.2.1.139,PROTON
22887,EC-3.2.1.14,BETA-D-GAL-1-3-D-GLCNAC
22888,EC-3.2.1.14,CPD-15972
22889,EC-3.2.1.140,Maltodextrins
22890,EC-3.2.1.140,TREHALOSE
22891,EC-3.2.1.141,CPD0-1027
22892,EC-3.2.1.141,Maltodextrins
22893,EC-3.2.1.142,Poly-ADP-Riboses
22894,EC-3.2.1.142,ADENOSINE_DIPHOSPHATE_RIBOSE
22895,EC-3.2.1.143,KDO
22896,EC-3.2.1.143,CPD-12903
22897,EC-3.2.1.144,beta-1-3-Galactans
22898,EC-3.2.1.144,D-galactopyranose
22899,EC-3.2.1.145,D-galactopyranose
22900,EC-3.2.1.146,THIOHYDROXIMATE-O-SULFATES
22901,EC-3.2.1.146,Glucopyranose
22902,EC-3.2.1.147,CPD-19506
22903,EC-3.2.1.147,Glucopyranose
22904,EC-3.2.1.147,CPD-1881
22905,EC-3.2.1.147,Glucopyranose
22906,EC-3.2.1.147,PROTON
22907,EC-3.2.1.147,CPD-19498
22908,EC-3.2.1.147,Glucopyranose
22909,EC-3.2.1.147,THIOHYDROXIMATE-O-SULFATES
22910,EC-3.2.1.147,Glucopyranose
22911,EC-3.2.1.147,CPD-19503
22912,EC-3.2.1.147,Glucopyranose
22913,EC-3.2.1.147,CPD-19508
22914,EC-3.2.1.147,Glucopyranose
22915,EC-3.2.1.147,CPD-19499
22916,EC-3.2.1.147,Glucopyranose
22917,EC-3.2.1.147,CPD-12139
22918,EC-3.2.1.147,Glucopyranose
22919,EC-3.2.1.147,Sugar
22920,EC-3.2.1.147,Thiols
22921,EC-3.2.1.147,CPD-13006
22922,EC-3.2.1.147,Glucopyranose
22923,EC-3.2.1.147,PROTON
22924,EC-3.2.1.147,CPD-12140
22925,EC-3.2.1.147,Glucopyranose
22926,EC-3.2.1.147,CPDQT-432
22927,EC-3.2.1.147,Glucopyranose
22928,EC-3.2.1.147,PROTON
22929,EC-3.2.1.147,CPD-20055
22930,EC-3.2.1.147,Glucopyranose
22931,EC-3.2.1.147,Alkenyl-Thiohydroximate-O-Sulfates
22932,EC-3.2.1.147,Glucopyranose
22933,EC-3.2.1.149,GERANIOL
22934,EC-3.2.1.149,6-O-BETA-D-XYLOPYRANOSYL
22935,EC-3.2.1.149,BENZYL-ALCOHOL
22936,EC-3.2.1.149,CPD-9004
22937,EC-3.2.1.149,Linalools
22938,EC-3.2.1.149,VICIANOSE
22939,EC-3.2.1.149,CPD-7035
22940,EC-3.2.1.149,6-O-BETA-D-XYLOPYRANOSYL
22941,EC-3.2.1.149,BENZYL-ALCOHOL
22942,EC-3.2.1.149,6-O-BETA-D-XYLOPYRANOSYL
22943,EC-3.2.1.149,Linalools
22944,EC-3.2.1.149,6-O-BETA-D-XYLOPYRANOSYL
22945,EC-3.2.1.149,6-O-BETA-D-XYLOPYRANOSYL
22946,EC-3.2.1.149,Alcohols
22947,EC-3.2.1.15,D-Galactopyranuronate
22948,EC-3.2.1.150,Xyloglucan-oligosaccharides
22949,EC-3.2.1.151,CPD-13418
22950,EC-3.2.1.151,CPD-13417
22951,EC-3.2.1.151,CPD-13377
22952,EC-3.2.1.152,BETA-D-FRUCTOSE
22953,EC-3.2.1.152,Fructans
22954,EC-3.2.1.153,Fructofuranose
22955,EC-3.2.1.153,Inulin
22956,EC-3.2.1.154,CPD-13375
22957,EC-3.2.1.154,CPD-13376
22958,EC-3.2.1.154,CPD-13377
22959,EC-3.2.1.154,CPD-13378
22960,EC-3.2.1.155,Xyloglucan-oligosaccharides
22961,EC-3.2.1.156,CPD-13447
22962,EC-3.2.1.156,CPD-13448
22963,EC-3.2.1.157,CPD-13432
22964,EC-3.2.1.157,CPD-13435
22965,EC-3.2.1.158,CPD-8939
22966,EC-3.2.1.159,CPD-13430
22967,EC-3.2.1.159,CPD-13431
22968,EC-3.2.1.159,D-galactopyranose
22969,EC-3.2.1.159,CPD-13430
22970,EC-3.2.1.159,CPD-13439
22971,EC-3.2.1.159,CPD-13430
22972,EC-3.2.1.159,D-galactopyranose
22973,EC-3.2.1.161,7-hydroxyisoflavones
22974,EC-3.2.1.161,CPD-9004
22975,EC-3.2.1.161,CPD-6483
22976,EC-3.2.1.161,CPD-9004
22977,EC-3.2.1.161,CPD-9716
22978,EC-3.2.1.161,CPD-9004
22979,EC-3.2.1.162,CPD-13451
22980,EC-3.2.1.162,CPD-13453
22981,EC-3.2.1.163,beta-1-6-Galactan
22982,EC-3.2.1.164,GLUCOSAMINE
22983,EC-3.2.1.164,Chitosan
22984,EC-3.2.1.165,Short-Heparan-Fragments
22985,EC-3.2.1.166,Short-Heparan-Fragments
22986,EC-3.2.1.167,CPD-12724
22987,EC-3.2.1.167,D-Glucopyranuronate
22988,EC-3.2.1.167,CPD-12734
22989,EC-3.2.1.167,D-Glucopyranuronate
22990,EC-3.2.1.168,CPD-12541
22991,EC-3.2.1.168,Glycoprotein-L-serine-or-L-threonine
22992,EC-3.2.1.169,CPD-12541
22993,EC-3.2.1.169,Proteins-L-Threonines
22994,EC-3.2.1.169,CPD-12541
22995,EC-3.2.1.169,Protein-L-serines
22996,EC-3.2.1.17,CPD-15979
22997,EC-3.2.1.17,GLYCERATE
22998,EC-3.2.1.170,L-Rhamnose-rhamnogalacturonan
22999,EC-3.2.1.170,Rhamnogalacturonan-D-galacturonate
23000,EC-3.2.1.171,CPD-13122
23001,EC-3.2.1.171,L-rhamnopyranose
23002,EC-3.2.1.172,CPD-12524
23003,EC-3.2.1.172,L-Rhamnose-rhamnogalacturonan
23004,EC-3.2.1.173,CPD0-1112
23005,EC-3.2.1.173,D-galacturonate-rhamnogalacturonan
23006,EC-3.2.1.174,CPD-693
23007,EC-3.2.1.174,Glucopyranose
23008,EC-3.2.1.174,PROTON
23009,EC-3.2.1.175,CELLOBIOSE
23010,EC-3.2.1.176,Glucopyranose
23011,EC-3.2.1.176,XYLOSE
23012,EC-3.2.1.177,XYLOSE
23013,EC-3.2.1.178,CPD-13122
23014,EC-3.2.1.178,N-acetyl-D-galactosamine
23015,EC-3.2.1.179,CPD-15036
23016,EC-3.2.1.179,N-acetyl-D-galactosamine
23017,EC-3.2.1.179,CPD-13122
23018,EC-3.2.1.179,N-acetyl-D-glucosamine
23019,EC-3.2.1.179,CPD-13122
23020,EC-3.2.1.179,CPD-13188
23021,EC-3.2.1.18,CPD-13122
23022,EC-3.2.1.18,CPD-12565
23023,EC-3.2.1.180,CPD-15036
23024,EC-3.2.1.180,N-acetyl-D-galactosamine
23025,EC-3.2.1.180,CPD-13122
23026,EC-3.2.1.180,CPD-13665
23027,EC-3.2.1.180,CPD-13122
23028,EC-3.2.1.180,N-acetyl-D-glucosamine
23029,EC-3.2.1.181,CPD-6365
23030,EC-3.2.1.181,Glucopyranose
23031,EC-3.2.1.181,PROTON
23032,EC-3.2.1.182,CPD-6366
23033,EC-3.2.1.182,Glucopyranose
23034,EC-3.2.1.182,PROTON
23035,EC-3.2.1.183,CPD-13165
23036,EC-3.2.1.183,UDP
23037,EC-3.2.1.183,PROTON
23038,EC-3.2.1.184,CPD-12046
23039,EC-3.2.1.185,CPD-15471
23040,EC-3.2.1.185,Glucopyranose
23041,EC-3.2.1.186,CPD-15472
23042,EC-3.2.1.186,Glucopyranose
23043,EC-3.2.1.187,CPD-15880
23044,EC-3.2.1.187,Glucopyranose
23045,EC-3.2.1.188,Glucopyranose
23046,EC-3.2.1.188,L-rhamnopyranose
23047,EC-3.2.1.188,CPD-15437
23048,EC-3.2.1.189,L-rhamnopyranose
23049,EC-3.2.1.189,CPD-15440
23050,EC-3.2.1.190,CPD-15450
23051,EC-3.2.1.190,Glucopyranose
23052,EC-3.2.1.191,CPD-15456
23053,EC-3.2.1.191,Glucopyranose
23054,EC-3.2.1.191,CPD-15460
23055,EC-3.2.1.191,Glucopyranose
23056,EC-3.2.1.191,Protopanaxadiol-type-3OH-ginsenosides
23057,EC-3.2.1.191,Glucopyranose
23058,EC-3.2.1.191,CPD-15454
23059,EC-3.2.1.191,Glucopyranose
23060,EC-3.2.1.191,CPD-15457
23061,EC-3.2.1.191,Glucopyranose
23062,EC-3.2.1.191,CPD-15449
23063,EC-3.2.1.191,Glucopyranose
23064,EC-3.2.1.192,Protopanaxadiol-type-3OH-ginsenosides
23065,EC-3.2.1.192,Glucopyranose
23066,EC-3.2.1.193,CPD-12100
23067,EC-3.2.1.193,Glucopyranose
23068,EC-3.2.1.193,D-Xylopyranose
23069,EC-3.2.1.193,20-Glc-Protopanaxadiol-ginsenosides
23070,EC-3.2.1.193,Monosaccharides
23071,EC-3.2.1.193,CPD-12104
23072,EC-3.2.1.193,Glucopyranose
23073,EC-3.2.1.193,CPD-12100
23074,EC-3.2.1.193,Glucopyranose
23075,EC-3.2.1.193,CPD-12100
23076,EC-3.2.1.193,Glucopyranose
23077,EC-3.2.1.193,L-arabinofuranose
23078,EC-3.2.1.193,CPD-12100
23079,EC-3.2.1.193,Glucopyranose
23080,EC-3.2.1.193,L-arabinopyranose
23081,EC-3.2.1.193,CPD-15450
23082,EC-3.2.1.193,Glucopyranose
23083,EC-3.2.1.193,CPD-12100
23084,EC-3.2.1.193,Glucopyranose
23085,EC-3.2.1.194,CPD-15447
23086,EC-3.2.1.194,Glucopyranose
23087,EC-3.2.1.194,CPD-15448
23088,EC-3.2.1.194,L-rhamnopyranose
23089,EC-3.2.1.194,Glucopyranose
23090,EC-3.2.1.194,Protopanaxatriol-type-6OH-ginsenosides
23091,EC-3.2.1.194,Monosaccharides
23092,EC-3.2.1.194,Glucopyranose
23093,EC-3.2.1.194,CPD-15447
23094,EC-3.2.1.194,L-rhamnopyranose
23095,EC-3.2.1.194,Glucopyranose
23096,EC-3.2.1.195,CPD-9249
23097,EC-3.2.1.195,L-arabinopyranose
23098,EC-3.2.1.195,20-Glc-Protopanaxadiol-ginsenosides
23099,EC-3.2.1.195,Monosaccharides
23100,EC-3.2.1.195,CPD-9249
23101,EC-3.2.1.195,D-Xylopyranose
23102,EC-3.2.1.195,CPD-12100
23103,EC-3.2.1.195,Glucopyranose
23104,EC-3.2.1.195,CPD-9249
23105,EC-3.2.1.195,Glucopyranose
23106,EC-3.2.1.196,CPD-13559
23107,EC-3.2.1.197,CPD-18909
23108,EC-3.2.1.197,CPD-13559
23109,EC-3.2.1.198,CPD-21685
23110,EC-3.2.1.198,GLYCEROL
23111,EC-3.2.1.199,CPD-21685
23112,EC-3.2.1.199,1-2-Diglycerides
23113,EC-3.2.1.2,Linear-Malto-Oligosaccharides
23114,EC-3.2.1.2,MALTOSE
23115,EC-3.2.1.2,CPD-7043
23116,EC-3.2.1.2,MALTOSE
23117,EC-3.2.1.2,CPD-15717
23118,EC-3.2.1.2,MALTOSE
23119,EC-3.2.1.2,Branched-Unphos-Amylopectin-Tails
23120,EC-3.2.1.20,MALTOHEXAOSE
23121,EC-3.2.1.20,Glucopyranose
23122,EC-3.2.1.20,MALTOTETRAOSE
23123,EC-3.2.1.20,Glucopyranose
23124,EC-3.2.1.20,MALTOSE
23125,EC-3.2.1.20,Glucopyranose
23126,EC-3.2.1.20,MALTOPENTAOSE
23127,EC-3.2.1.20,Glucopyranose
23128,EC-3.2.1.20,Glucopyranose
23129,EC-3.2.1.200,CHITOBIOSE
23130,EC-3.2.1.201,CHITOBIOSE
23131,EC-3.2.1.201,CPD-13227
23132,EC-3.2.1.202,CMC-dextrins
23133,EC-3.2.1.203,Isomaltose
23134,EC-3.2.1.204,GLC
23135,EC-3.2.1.204,Glucopyranose
23136,EC-3.2.1.205,CPD-20219
23137,EC-3.2.1.205,Glucopyranose
23138,EC-3.2.1.206,Man9GlcNAc2-proteins
23139,EC-3.2.1.206,ALPHA-GLUCOSE
23140,EC-3.2.1.207,GlcMan9GlcNAc2-proteins
23141,EC-3.2.1.207,ALPHA-GLUCOSE
23142,EC-3.2.1.208,CPD-10277
23143,EC-3.2.1.208,Glucopyranose
23144,EC-3.2.1.21,Non-Glucosylated-Glucose-Acceptors
23145,EC-3.2.1.21,Glucopyranose
23146,EC-3.2.1.21,CPD-7418
23147,EC-3.2.1.21,Glucopyranose
23148,EC-3.2.1.21,Glucopyranose
23149,EC-3.2.1.21,HYDROQUINONE
23150,EC-3.2.1.21,CPD-182
23151,EC-3.2.1.21,Glucopyranose
23152,EC-3.2.1.21,Glucopyranose
23153,EC-3.2.1.21,SCOPOLETIN
23154,EC-3.2.1.21,Glucopyranose
23155,EC-3.2.1.21,2-HYDROXY-2-METHYLPROPANENITRILE
23156,EC-3.2.1.21,Glucopyranose
23157,EC-3.2.1.21,LINAMARIN
23158,EC-3.2.1.21,Glucopyranose
23159,EC-3.2.1.21,CPD-18763
23160,EC-3.2.1.21,GLC
23161,EC-3.2.1.21,CPD-12699
23162,EC-3.2.1.21,Glucopyranose
23163,EC-3.2.1.22,ALPHA-D-GALACTOSE
23164,EC-3.2.1.22,Non-Galactosylated-Galactose-Acceptors
23165,EC-3.2.1.22,D-galactopyranose
23166,EC-3.2.1.22,P-NITROPHENOL
23167,EC-3.2.1.22,PROTON
23168,EC-3.2.1.22,D-galactopyranose
23169,EC-3.2.1.22,Glucopyranose
23170,EC-3.2.1.23,P-NITROPHENOL
23171,EC-3.2.1.23,D-galactopyranose
23172,EC-3.2.1.23,PROTON
23173,EC-3.2.1.23,Non-Galactosylated-Galactose-Acceptors
23174,EC-3.2.1.23,D-galactopyranose
23175,EC-3.2.1.23,CPD-13375
23176,EC-3.2.1.23,D-galactopyranose
23177,EC-3.2.1.23,CPD-13375
23178,EC-3.2.1.23,D-galactopyranose
23179,EC-3.2.1.23,CPD-13375
23180,EC-3.2.1.23,D-galactopyranose
23181,EC-3.2.1.24,CPD-20274
23182,EC-3.2.1.24,CPD-13559
23183,EC-3.2.1.25,BETA-D-FRUCTOSE
23184,EC-3.2.1.25,Glucopyranose
23185,EC-3.2.1.26,BETA-D-FRUCTOSE
23186,EC-3.2.1.26,Glycosides
23187,EC-3.2.1.28,Glycogens
23188,EC-3.2.1.28,Glucopyranose
23189,EC-3.2.1.3,Glucopyranose
23190,EC-3.2.1.31,LUTEOLIN-7-O-BETA-D-DIGLUCURONIDE
23191,EC-3.2.1.31,CPD-12521
23192,EC-3.2.1.31,5734-TETRAHYDROXYFLAVONE
23193,EC-3.2.1.31,CPD-12521
23194,EC-3.2.1.31,PROTON
23195,EC-3.2.1.32,CPD0-1027
23196,EC-3.2.1.33,CPD0-1027
23197,EC-3.2.1.33,Glucopyranose
23198,EC-3.2.1.35,Dermatan-sulfate-disaccharides
